Artist,Track,Popularity Score,Country,Track Duration,Key,Tempo (bpm),Time Signature,Loudness (dB),Valence,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7,Genre 8,Genre 9,Genre 10
Eslabon Armado,Ella Baila Sola,82,Honduras,02:45,F Minor,147,3.0,-5.176,0.834,corrido, corridos tumbados, sad sierreno, sierreno,,,,,,
Eslabon Armado,Ella Baila Sola,82,Nicaragua,02:45,F Minor,147,3.0,-5.176,0.834,corrido, corridos tumbados, sad sierreno, sierreno,,,,,,
Duki,RoCKSTAR 2.0,84,Argentina,02:55,D Major,170,4.0,-12.116,0.297,argentine hip hop, trap argentino, trap latino, trap triste, urbano latino,,,,,
Duki,RoCKSTAR 2.0,84,Uruguay,02:55,D Major,170,4.0,-12.116,0.297,argentine hip hop, trap argentino, trap latino, trap triste, urbano latino,,,,,
Bizarrap,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",85,Argentina,03:24,B Major,127,4.0,-3.626,0.592,argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino,,,,,
Bizarrap,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",85,Spain,03:24,B Major,127,4.0,-3.626,0.592,argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino,,,,,
Bizarrap,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",85,Uruguay,03:24,B Major,127,4.0,-3.626,0.592,argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino,,,,,
BM,M.A (Mejores Amigos),70,Argentina,02:38,G Major,87,4.0,-5.855,0.755,previa,,,,,,,,,
BM,M.A (Mejores Amigos),70,Bolivia,02:38,G Major,87,4.0,-5.855,0.755,previa,,,,,,,,,
BM,M.A (Mejores Amigos),70,Paraguai,02:38,G Major,87,4.0,-5.855,0.755,previa,,,,,,,,,
BM,M.A (Mejores Amigos),70,Uruguay,02:38,G Major,87,4.0,-5.855,0.755,previa,,,,,,,,,
Alan Gomez,Luck Ra | Mission 15,67,Argentina,02:13,E Minor,160,4.0,-5.722,0.814,cumbia 420,,,,,,,,,
Quevedo,Columbia,84,Argentina,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Chile,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Colombia,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Dominican Republic,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Spain,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Peru,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Bolivia,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Paraguai,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Uruguay,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Equador,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Panama,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Costa Rica,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,El Salvador,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Guatemala,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Honduras,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,Columbia,84,Nicaragua,03:06,F Major,100,4.0,-5.927,0.264,rap canario, trap latino, urbano latino,,,,,,,
Damas Gratis,Costumbres - Vivo,65,Argentina,02:13,A Minor,103,4.0,-6.617,0.571,cumbia 420, cumbia villera,,,,,,,,
Damas Gratis,Costumbres - Vivo,65,Bolivia,02:13,A Minor,103,4.0,-6.617,0.571,cumbia 420, cumbia villera,,,,,,,,
Emilia,Jagger.mp3,78,Argentina,02:35,G Minor,91,4.0,-7.2,0.53,pop argentino,,,,,,,,,
Emilia,Jagger.mp3,78,Uruguay,02:35,G Minor,91,4.0,-7.2,0.53,pop argentino,,,,,,,,,
Nicki Nicole,8 AM,78,Argentina,02:29,B Minor,94,4.0,-7.572,0.319,argentine hip hop, r&b argentino, trap argentino, trap latino, urbano latino,,,,,
Nicki Nicole,8 AM,78,Uruguay,02:29,B Minor,94,4.0,-7.572,0.319,argentine hip hop, r&b argentino, trap argentino, trap latino, urbano latino,,,,,
Duki,antes de perderte (OG VERSION),84,Argentina,02:44,F Minor,134,4.0,-7.444,0.459,argentine hip hop, trap argentino, trap latino, trap triste, urbano latino,,,,,
Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,79,Argentina,07:08,B Minor,82,4.0,-4.083,0.529,cumbia pop,,,,,,,,,
Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,79,Bolivia,07:08,B Minor,82,4.0,-4.083,0.529,cumbia pop,,,,,,,,,
Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,79,Paraguai,07:08,B Minor,82,4.0,-4.083,0.529,cumbia pop,,,,,,,,,
Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,79,Uruguay,07:08,B Minor,82,4.0,-4.083,0.529,cumbia pop,,,,,,,,,
Yahritza Y Su Esencia,Frágil,73,Argentina,02:40,F# Major,149,4.0,-4.515,0.393,sad sierreno,,,,,,,,,
Yahritza Y Su Esencia,Frágil,73,Mexico,02:40,F# Major,149,4.0,-4.515,0.393,sad sierreno,,,,,,,,,
Yahritza Y Su Esencia,Frágil,73,Peru,02:40,F# Major,149,4.0,-4.515,0.393,sad sierreno,,,,,,,,,
Yahritza Y Su Esencia,Frágil,73,Bolivia,02:40,F# Major,149,4.0,-4.515,0.393,sad sierreno,,,,,,,,,
Yahritza Y Su Esencia,Frágil,73,Paraguai,02:40,F# Major,149,4.0,-4.515,0.393,sad sierreno,,,,,,,,,
Yahritza Y Su Esencia,Frágil,73,Equador,02:40,F# Major,149,4.0,-4.515,0.393,sad sierreno,,,,,,,,,
Yahritza Y Su Esencia,Frágil,73,Costa Rica,02:40,F# Major,149,4.0,-4.515,0.393,sad sierreno,,,,,,,,,
Yahritza Y Su Esencia,Frágil,73,El Salvador,02:40,F# Major,149,4.0,-4.515,0.393,sad sierreno,,,,,,,,,
Yahritza Y Su Esencia,Frágil,73,Guatemala,02:40,F# Major,149,4.0,-4.515,0.393,sad sierreno,,,,,,,,,
Yahritza Y Su Esencia,Frágil,73,Honduras,02:40,F# Major,149,4.0,-4.515,0.393,sad sierreno,,,,,,,,,
Yahritza Y Su Esencia,Frágil,73,Nicaragua,02:40,F# Major,149,4.0,-4.515,0.393,sad sierreno,,,,,,,,,
LiL CaKe,MERCHO,67,Argentina,02:41,F# Minor,92,4.0,-1.602,0.962,trap argentino, trap triste,,,,,,,,
LiL CaKe,MERCHO,67,Spain,02:41,F# Minor,92,4.0,-1.602,0.962,trap argentino, trap triste,,,,,,,,
LiL CaKe,MERCHO,67,Peru,02:41,F# Minor,92,4.0,-1.602,0.962,trap argentino, trap triste,,,,,,,,
LiL CaKe,MERCHO,67,Bolivia,02:41,F# Minor,92,4.0,-1.602,0.962,trap argentino, trap triste,,,,,,,,
LiL CaKe,MERCHO,67,Paraguai,02:41,F# Minor,92,4.0,-1.602,0.962,trap argentino, trap triste,,,,,,,,
LiL CaKe,MERCHO,67,Uruguay,02:41,F# Minor,92,4.0,-1.602,0.962,trap argentino, trap triste,,,,,,,,
Milo j,Rincón,77,Argentina,02:44,A# Major,118,3.0,-8.634,0.266,trap argentino,,,,,,,,,
Milo j,Rincón,77,Uruguay,02:44,A# Major,118,3.0,-8.634,0.266,trap argentino,,,,,,,,,
Milo j,AL BORDE,77,Argentina,02:13,A# Minor,133,4.0,-11.762,0.671,trap argentino,,,,,,,,,
Luck Ra,Quiero Creer,68,Argentina,02:25,F# Major,90,3.0,-3.712,0.927,trap argentino, trap triste,,,,,,,,
Luck Ra,Quiero Creer,68,Uruguay,02:25,F# Major,90,3.0,-3.712,0.927,trap argentino, trap triste,,,,,,,,
Yandel,Yandel 150,78,Argentina,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Chile,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Colombia,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Dominican Republic,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Spain,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Peru,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Bolivia,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Paraguai,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Uruguay,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Equador,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Panama,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Costa Rica,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,El Salvador,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Guatemala,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Honduras,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Yandel,Yandel 150,78,Nicaragua,03:36,F# Minor,167,4.0,-3.549,0.58,latin hip hop, reggaeton, trap latino, urbano latino,,,,,,
Miranda!,Perfecta (Versión 2023),70,Argentina,03:41,C Major,169,4.0,-4.212,0.876,electronica argentina, latin alternative, latin rock, pop electronico, rock en espanol,,,,,
KAROL G,TQG,87,Argentina,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Chile,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Colombia,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Dominican Republic,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Mexico,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Spain,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Peru,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Bolivia,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Paraguai,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Uruguay,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Equador,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Panama,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Costa Rica,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Luxembourg,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,El Salvador,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Guatemala,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Honduras,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
KAROL G,TQG,87,Nicaragua,03:19,E Minor,179,4.0,-3.547,0.607,reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,,
TINI,Cupido,78,Argentina,02:54,A Major,119,4.0,-5.263,0.627,latin pop, pop argentino,,,,,,,,
TINI,Cupido,78,Spain,02:54,A Major,119,4.0,-5.263,0.627,latin pop, pop argentino,,,,,,,,
TINI,Cupido,78,Peru,02:54,A Major,119,4.0,-5.263,0.627,latin pop, pop argentino,,,,,,,,
TINI,Cupido,78,Uruguay,02:54,A Major,119,4.0,-5.263,0.627,latin pop, pop argentino,,,,,,,,
Ke Personajes,Otro Día Más,79,Argentina,03:22,F# Major,125,4.0,-5.436,0.62,cumbia pop,,,,,,,,,
Rauw Alejandro,BABY HELLO,88,Argentina,03:42,C# Minor,130,4.0,-3.733,0.842,puerto rican pop, reggaeton, trap latino, urbano latino,,,,,,
Rauw Alejandro,BABY HELLO,88,Dominican Republic,03:42,C# Minor,130,4.0,-3.733,0.842,puerto rican pop, reggaeton, trap latino, urbano latino,,,,,,
Rauw Alejandro,BABY HELLO,88,Spain,03:42,C# Minor,130,4.0,-3.733,0.842,puerto rican pop, reggaeton, trap latino, urbano latino,,,,,,
Rauw Alejandro,BABY HELLO,88,Uruguay,03:42,C# Minor,130,4.0,-3.733,0.842,puerto rican pop, reggaeton, trap latino, urbano latino,,,,,,
DJ Tao,BM | DJ TAO Turreo Sessions #17,62,Argentina,02:56,G# Minor,180,4.0,-4.095,0.71,cumbia 420,,,,,,,,,
BM,Ni Una Ni Dos,70,Argentina,02:41,G Major,88,4.0,-5.817,0.853,previa,,,,,,,,,
BM,Ni Una Ni Dos,70,Uruguay,02:41,G Major,88,4.0,-5.817,0.853,previa,,,,,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Argentina,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Chile,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Colombia,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Dominican Republic,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Peru,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Bolivia,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Paraguai,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Equador,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Panama,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Costa Rica,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,El Salvador,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Guatemala,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Honduras,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Feliz Cumpleaños Ferxxo,90,Nicaragua,02:35,F Major,94,4.0,-5.501,0.563,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,Argentina,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,Colombia,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,Dominican Republic,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,Peru,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,Bolivia,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,Paraguai,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,Equador,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,Panama,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,Costa Rica,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,El Salvador,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,Guatemala,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,Honduras,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Feid,Normal,90,Nicaragua,02:51,E Minor,170,4.0,-4.867,0.541,colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Nicki Nicole,qué le pasa conmigo?,78,Argentina,02:47,A# Minor,96,4.0,-5.943,0.713,argentine hip hop, r&b argentino, trap argentino, trap latino, urbano latino,,,,,
Sky Rompiendo,El Cielo,72,Argentina,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Chile,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Colombia,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Dominican Republic,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Spain,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Peru,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Bolivia,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Uruguay,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Equador,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Panama,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Costa Rica,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,El Salvador,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Guatemala,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Honduras,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Sky Rompiendo,El Cielo,72,Nicaragua,03:11,A# Minor,105,4.0,-7.492,0.169,urbano latino,,,,,,,,,
Manuel Turizo,La Bachata,82,Argentina,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Chile,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Colombia,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Dominican Republic,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Mexico,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Spain,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Peru,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Portugal,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Bolivia,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Paraguai,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Uruguay,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Equador,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Panama,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Costa Rica,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,El Salvador,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Guatemala,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Honduras,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Manuel Turizo,La Bachata,82,Nicaragua,02:42,G Minor,124,4.0,-5.329,0.85,colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Dave,Sprinter,80,Australia,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,Austria,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,Belgium,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,Canada,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,Denmark,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,Finland,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,Germany,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,Israel,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,Morocco,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,Nigeria,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,Norway,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,Netherlands,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,South Africa,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
Dave,Sprinter,80,UK,03:46,C# Major,141,4.0,-8.067,0.661,uk hip hop,,,,,,,,,
